fipscode,level,officeid,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,raceid,runoff,seatnum,statepostal,votecount,votepct,winner,state_slug,office_slug
21141,county,G,Dem,64524,20241,11,0.55,20,18525,False,,KY,1477,0.399621,False,kentucky,governor
21141,county,G,Lib,67927,20628,11,0.55,20,18525,False,,KY,74,0.020022,False,kentucky,governor
21143,county,G,Dem,64524,20241,1,0.16670000000000001,6,18525,False,,KY,89,0.491713,False,kentucky,governor
21143,county,G,GOP,63424,20103,1,0.16670000000000001,6,18525,False,,KY,88,0.486188,False,kentucky,governor
21143,county,G,Lib,67927,20628,1,0.16670000000000001,6,18525,False,,KY,4,0.022099,False,kentucky,governor
21145,county,G,GOP,63424,20103,3,0.0556,54,18525,False,,KY,537,0.555326,False,kentucky,governor
21145,county,G,Dem,64524,20241,3,0.0556,54,18525,False,,KY,426,0.440538,False,kentucky,governor
21145,county,G,Lib,67927,20628,3,0.0556,54,18525,False,,KY,4,0.004137,False,kentucky,governor
21147,county,G,GOP,63424,20103,18,1.0,18,18525,False,,KY,3181,0.684528,False,kentucky,governor
21147,county,G,Dem,64524,20241,18,1.0,18,18525,False,,KY,1340,0.288358,False,kentucky,governor
21147,county,G,Lib,67927,20628,18,1.0,18,18525,False,,KY,126,0.027114,False,kentucky,governor
21149,county,G,GOP,63424,20103,6,0.75,8,18525,False,,KY,1340,0.606609,False,kentucky,governor
21149,county,G,Dem,64524,20241,6,0.75,8,18525,False,,KY,814,0.368493,False,kentucky,governor
21149,county,G,Lib,67927,20628,6,0.75,8,18525,False,,KY,55,0.024898,False,kentucky,governor
21151,county,G,Dem,64524,20241,47,1.0,47,18525,False,,KY,15017,0.489711,False,kentucky,governor
21151,county,G,GOP,63424,20103,47,1.0,47,18525,False,,KY,14943,0.487298,False,kentucky,governor
21151,county,G,Lib,67927,20628,47,1.0,47,18525,False,,KY,705,0.02299,False,kentucky,governor
21153,county,G,Dem,64524,20241,14,1.0,14,18525,False,,KY,1968,0.535656,False,kentucky,governor
21153,county,G,GOP,63424,20103,14,1.0,14,18525,False,,KY,1629,0.443386,False,kentucky,governor
21153,county,G,Lib,67927,20628,14,1.0,14,18525,False,,KY,77,0.020958,False,kentucky,governor
21155,county,G,Dem,64524,20241,17,1.0,17,18525,False,,KY,3155,0.520541,False,kentucky,governor
21155,county,G,GOP,63424,20103,17,1.0,17,18525,False,,KY,2787,0.459825,False,kentucky,governor
21155,county,G,Lib,67927,20628,17,1.0,17,18525,False,,KY,119,0.019634,False,kentucky,governor
21157,county,G,GOP,63424,20103,0,0.0,25,18525,False,,KY,291,0.616525,False,kentucky,governor
21157,county,G,Dem,64524,20241,0,0.0,25,18525,False,,KY,176,0.372881,False,kentucky,governor
21157,county,G,Lib,67927,20628,0,0.0,25,18525,False,,KY,5,0.010593,False,kentucky,governor
21159,county,G,GOP,63424,20103,14,1.0,14,18525,False,,KY,1596,0.72381,False,kentucky,governor
21159,county,G,Dem,64524,20241,14,1.0,14,18525,False,,KY,554,0.251247,False,kentucky,governor
21159,county,G,Lib,67927,20628,14,1.0,14,18525,False,,KY,55,0.024943,False,kentucky,governor
21161,county,G,GOP,63424,20103,13,1.0,13,18525,False,,KY,2719,0.535658,False,kentucky,governor
21161,county,G,Dem,64524,20241,13,1.0,13,18525,False,,KY,2246,0.442474,False,kentucky,governor
21161,county,G,Lib,67927,20628,13,1.0,13,18525,False,,KY,111,0.021868,False,kentucky,governor
21163,county,G,GOP,63424,20103,19,1.0,19,18525,False,,KY,4787,0.530886,False,kentucky,governor
21163,county,G,Dem,64524,20241,19,1.0,19,18525,False,,KY,3984,0.441832,False,kentucky,governor
21163,county,G,Lib,67927,20628,19,1.0,19,18525,False,,KY,246,0.027282,False,kentucky,governor
21165,county,G,GOP,63424,20103,6,1.0,6,18525,False,,KY,1113,0.525992,False,kentucky,governor
21165,county,G,Dem,64524,20241,6,1.0,6,18525,False,,KY,959,0.453214,False,kentucky,governor
21165,county,G,Lib,67927,20628,6,1.0,6,18525,False,,KY,44,0.020794,False,kentucky,governor
21167,county,G,GOP,63424,20103,17,1.0,17,18525,False,,KY,4718,0.560932,False,kentucky,governor
21167,county,G,Dem,64524,20241,17,1.0,17,18525,False,,KY,3541,0.420996,False,kentucky,governor
21167,county,G,Lib,67927,20628,17,1.0,17,18525,False,,KY,152,0.018072,False,kentucky,governor
21169,county,G,Dem,64524,20241,0,0.0,12,18525,False,,KY,0,0.0,False,kentucky,governor
21169,county,G,GOP,63424,20103,0,0.0,12,18525,False,,KY,0,0.0,False,kentucky,governor
21169,county,G,Lib,67927,20628,0,0.0,12,18525,False,,KY,0,0.0,False,kentucky,governor
21171,county,G,Dem,64524,20241,0,0.0,12,18525,False,,KY,0,0.0,False,kentucky,governor
21171,county,G,GOP,63424,20103,0,0.0,12,18525,False,,KY,0,0.0,False,kentucky,governor
