fipscode,level,officeid,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,raceid,runoff,seatnum,statepostal,votecount,votepct,winner,state_slug,office_slug
28107,county,G,GOP,64539,27165,1,0.047599999999999996,21,25002,False,,MS,246,0.284065,False,mississippi,governor
28107,county,G,Ind,67929,28638,1,0.047599999999999996,21,25002,False,,MS,12,0.013857,False,mississippi,governor
28107,county,G,CST,67928,28628,1,0.047599999999999996,21,25002,False,,MS,3,0.003464,False,mississippi,governor
28109,county,G,CST,67928,28628,0,0.0,26,25002,False,,MS,0,0.0,False,mississippi,governor
28109,county,G,Dem,27770,27160,0,0.0,26,25002,False,,MS,0,0.0,False,mississippi,governor
28109,county,G,GOP,64539,27165,0,0.0,26,25002,False,,MS,0,0.0,False,mississippi,governor
28109,county,G,Ind,67929,28638,0,0.0,26,25002,False,,MS,0,0.0,False,mississippi,governor
28111,county,G,CST,67928,28628,0,0.0,15,25002,False,,MS,0,0.0,False,mississippi,governor
28111,county,G,Dem,27770,27160,0,0.0,15,25002,False,,MS,0,0.0,False,mississippi,governor
28111,county,G,GOP,64539,27165,0,0.0,15,25002,False,,MS,0,0.0,False,mississippi,governor
28111,county,G,Ind,67929,28638,0,0.0,15,25002,False,,MS,0,0.0,False,mississippi,governor
28113,county,G,CST,67928,28628,0,0.0,25,25002,False,,MS,0,0.0,False,mississippi,governor
28113,county,G,Dem,27770,27160,0,0.0,25,25002,False,,MS,0,0.0,False,mississippi,governor
28113,county,G,GOP,64539,27165,0,0.0,25,25002,False,,MS,0,0.0,False,mississippi,governor
28113,county,G,Ind,67929,28638,0,0.0,25,25002,False,,MS,0,0.0,False,mississippi,governor
28115,county,G,CST,67928,28628,0,0.0,28,25002,False,,MS,0,0.0,False,mississippi,governor
28115,county,G,Dem,27770,27160,0,0.0,28,25002,False,,MS,0,0.0,False,mississippi,governor
28115,county,G,GOP,64539,27165,0,0.0,28,25002,False,,MS,0,0.0,False,mississippi,governor
28115,county,G,Ind,67929,28638,0,0.0,28,25002,False,,MS,0,0.0,False,mississippi,governor
28117,county,G,GOP,64539,27165,3,0.2,15,25002,False,,MS,761,0.653219,False,mississippi,governor
28117,county,G,Dem,27770,27160,3,0.2,15,25002,False,,MS,390,0.334764,False,mississippi,governor
28117,county,G,Ind,67929,28638,3,0.2,15,25002,False,,MS,13,0.011159,False,mississippi,governor
28117,county,G,CST,67928,28628,3,0.2,15,25002,False,,MS,1,0.000858,False,mississippi,governor
28119,county,G,CST,67928,28628,0,0.0,10,25002,False,,MS,0,0.0,False,mississippi,governor
